frame_id,channel,phy_x,phy_y,,,,,0,-1,0
3487,front,-290.587524,44.938847,,,,,3487,-1,0
3488,front,-290.85907,41.530323,,,,,3488,-1,0
3489,front,-297.352661,40.366985,,,,,3489,-1,0
3490,front,-291.210602,38.149082,,,,,3490,-1,0
3491,front,-291.210602,38.149082,,,,,3491,-1,0
3492,front,-285.347412,36.01619,,,,,3492,-1,0
3493,front,-291.641785,34.791279,,,,,3493,-1,0
3494,front,-285.839508,32.733089,,,,,3494,-1,0
3495,front,-280.29245,30.750023,,,,,3495,-1,0
3496,front,-285.839508,32.733089,,,,,3496,-1,0
3497,front,-280.29245,30.750023,,,,,3497,-1,0
3498,front,-280.29245,30.750023,,,,,3498,-1,0
3499,front,-280.29245,30.750023,,,,,3499,-1,0
3500,front,-280.29245,30.750023,,,,,3500,-1,0
3501,front,-285.839508,32.733089,,,,,3501,-1,0
3502,front,-285.839508,32.733089,,,,,3502,-1,0
3503,front,-285.347412,36.01619,,,,,3503,-1,0
3504,front,-291.210602,38.149082,,,,,3504,-1,0
3505,front,-284.931702,39.319656,,,,,3505,-1,0
3506,front,-284.591583,42.647427,,,,,3506,-1,0
3507,front,-284.591583,42.647427,,,,,3507,-1,0
3508,front,-284.327637,46.003109,,,,,3508,-1,0
3509,front,-284.139343,49.390732,,,,,3509,-1,0
3510,front,-278.092926,50.363522,,,,,3510,-1,0
3511,front,-283.992523,56.277512,,,,,3511,-1,0
3512,front,-277.939575,57.151035,,,,,3512,-1,0
3513,front,-272.204437,64.86129,,,,,3513,-1,0
3514,front,-278.531097,71.292732,,,,,3514,-1,0
3515,front,-272.616516,71.942818,,,,,3515,-1,0
3516,front,-273.33139,79.273018,,,,,3516,-1,0
3517,front,-267.996887,83.52919,,,,,3517,-1,0
3518,front,-269.810516,95.186234,,,,,3518,-1,0
3519,front,-270.58313,99.254387,,,,,3519,-1,0
3520,front,-279.584259,111.977997,,,,,3520,-1,0
3521,front,-268.597321,116.69368,,,,,3521,-1,0
3522,front,-277.235687,126.09481,,,,,3522,-1,0
3523,front,-266.464905,130.833939,,,,,3523,-1,0
3524,front,-269.484619,141.016846,,,,,3524,-1,0
3525,front,-281.475555,158.19455,,,,,3525,-1,0
3526,front,-270.696747,163.252777,,,,,3526,-1,0
3527,front,-268.754883,175.261597,,,,,3527,-1,0
3528,front,-264.759613,181.214066,,,,,3528,-1,0
3529,front,-263.364441,194.462967,,,,,3529,-1,0
3530,front,-268.938141,209.843353,,,,,3530,-1,0
3531,front,-258.807129,215.868362,,,,,3531,-1,0
3532,front,-261.832275,224.409378,,,,,3532,-1,0
3533,front,-261.776672,241.570312,,,,,3533,-1,0
3534,front,-258.550079,250.065125,,,,,3534,-1,0
3535,front,-255.416412,258.967499,,,,,3535,-1,0
3536,front,-252.371826,268.321991,,,,,3536,-1,0
3537,front,-249.413177,278.179047,,,,,3537,-1,0
3538,front,-246.537399,288.59549,,,,,3538,-1,0
3539,front,-236.95903,297.664795,,,,,3539,-1,0
3540,front,-257.990479,344.882111,,,,,3540,-1,0
3541,front,-255.794724,359.756409,,,,,3541,-1,0
3542,front,-248.085739,356.971008,,,,,3542,-1,0
3543,front,-245.890656,372.842285,,,,,3543,-1,0
3544,front,-243.802246,390.038574,,,,,3544,-1,0
3545,front,-228.522171,384.079865,,,,,3545,-1,0
3546,front,-248.284714,432.842743,,,,,3546,-1,0
3547,front,-239.961456,429.227325,,,,,3547,-1,0
3548,front,-238.221634,451.739899,,,,,3548,-1,0
3549,front,-236.613449,476.640869,,,,,3549,-1,0
3550,front,-228.070251,472.627045,,,,,3550,-1,0
3551,front,-239.296783,191.221848,,,,,3551,-1,0
3552,front,-209.392807,491.879669,,,,,3552,-1,-2
3553,front,-209.392807,491.879669,,,,,3553,-3,1
3556,front,-236.190674,274.717712,,,,,3556,-2,1
3558,front,-227.526978,307.276459,,,,,3558,-1,-8
3559,front,-218.195038,317.503357,,,,,3559,-9,8
3568,front,-160.314224,443.051239,,,,,3568,-1,-8
3569,front,-170.639008,474.27771,,,,,3569,-9,8
3578,front,0,0,,,,,3578,-1,-3
3579,front,0,0,,,,,3579,-4,3
3583,front,0,0,,,,,3583,-1,0
3584,left,0,0,,,,,3584,-1,0
3585,left,0,0,,,,,3585,-1,0
3586,front,0,0,,,,,3586,-1,0
3587,front,0,0,,,,,3587,-1,0
3588,front,0,0,,,,,3588,-1,0
3589,front,0,0,,,,,3589,-1,0
3590,front,0,0,,,,,3590,-1,0
3591,front,0,0,,,,,3591,-1,0
3592,front,0,0,,,,,3592,-1,-2
3593,front,0,0,,,,,3593,-3,2
3596,front,0,0,,,,,3596,-1,0
3597,left,0,0,,,,,3597,-1,0
3598,left,0,0,,,,,3598,-1,0
3599,front,0,0,,,,,3599,-1,0
3600,front,0,0,,,,,3600,-1,0
3601,front,0,0,,,,,3601,-1,0
3602,left,0,0,,,,,3602,-1,0
3603,front,0,0,,,,,3603,-1,0
3604,front,0,0,,,,,3604,-1,0
3605,front,0,0,,,,,3605,-1,0
3606,front,0,0,,,,,3606,-1,0
3607,front,0,0,,,,,3607,-1,0
3608,front,0,0,,,,,3608,-1,0
3609,front,0,0,,,,,3609,-1,0
3610,front,0,0,,,,,3610,-1,0
3611,front,0,0,,,,,3611,-1,0
3612,front,0,0,,,,,3612,-1,0
3613,front,0,0,,,,,3613,-1,0
3614,front,0,0,,,,,3614,-1,0
3615,front,0,0,,,,,3615,-1,0
3616,left,0,0,,,,,3616,-1,0
3617,left,0,0,,,,,3617,-1,0
3618,left,0,0,,,,,3618,-1,0
3619,left,0,0,,,,,3619,-1,0
3620,left,0,0,,,,,3620,-1,0
3621,left,0,0,,,,,3621,-1,0
3622,left,0,0,,,,,3622,-1,0
3623,front,0,0,,,,,3623,-1,0
3624,front,0,0,,,,,3624,-1,0
3625,front,0,0,,,,,3625,-1,0
3626,front,0,0,,,,,3626,-1,0
3627,front,0,0,,,,,3627,-1,0
3628,front,0,0,,,,,3628,-1,0
3629,front,0,0,,,,,3629,-1,0
3630,front,0,0,,,,,3630,-1,0
3631,front,0,0,,,,,3631,-1,0
3632,front,0,0,,,,,3632,-1,0
3633,front,0,0,,,,,3633,-1,0
3634,front,0,0,,,,,3634,-1,0
3635,front,0,0,,,,,3635,-1,0
3636,front,0,0,,,,,3636,-1,0
3637,front,0,0,,,,,3637,-1,0
3638,front,0,0,,,,,3638,-1,0
3639,front,0,0,,,,,3639,-1,0
3640,front,0,0,,,,,3640,-1,0
3641,front,0,0,,,,,3641,-1,0
3642,front,0,0,,,,,3642,-1,0
3643,front,0,0,,,,,3643,-1,0
3644,front,0,0,,,,,3644,-1,0
3645,front,0,0,,,,,3645,-1,0
3646,front,0,0,,,,,3646,-1,0
3647,front,0,0,,,,,3647,-1,0
3648,front,0,0,,,,,3648,-1,0
3649,front,0,0,,,,,3649,-1,0
3650,front,0,0,,,,,3650,-1,0
3651,front,0,0,,,,,3651,-1,0
3652,front,0,0,,,,,3652,-1,0
3653,front,0,0,,,,,3653,-1,0
3654,front,0,0,,,,,3654,-1,0
3655,front,0,0,,,,,3655,-1,0
3656,front,0,0,,,,,3656,-1,0
3657,front,0,0,,,,,3657,-1,0
3658,left,0,0,,,,,3658,-1,0
3659,left,0,0,,,,,3659,-1,0
3660,left,0,0,,,,,3660,-1,-10
3661,left,0,0,,,,,3661,-11,8
3672,front,0,0,,,,,3672,-3,2
3675,left,0,0,,,,,3675,-1,0
3676,front,0,0,,,,,3676,-1,0
3677,front,0,0,,,,,3677,-1,0
3678,front,0,0,,,,,3678,-1,0
3679,left,0,0,,,,,3679,-1,0
3680,left,0,0,,,,,3680,-1,0
3681,left,0,0,,,,,3681,-1,0
3682,left,0,0,,,,,3682,-1,-1
3683,left,0,0,,,,,3683,-2,1
3685,left,0,0,,,,,3685,-1,0
3686,left,0,0,,,,,3686,-1,0
3687,left,0,0,,,,,3687,-1,0
3688,left,0,0,,,,,3688,-1,0
3689,left,0,0,,,,,3689,-1,0
3690,left,0,0,,,,,3690,-1,0
3691,left,0,0,,,,,3691,-1,0
3692,left,0,0,,,,,3692,-1,0
3693,left,0,0,,,,,3693,-1,0
3694,left,0,0,,,,,3694,-1,0
3695,left,0,0,,,,,3695,-1,0
3696,left,0,0,,,,,3696,-1,0
3697,left,0,0,,,,,3697,-1,0
3698,left,0,0,,,,,3698,-1,0
3699,left,0,0,,,,,3699,-1,0
3700,left,0,0,,,,,3700,-1,0
3701,left,0,0,,,,,3701,-1,0
3702,left,0,0,,,,,3702,-1,0
3703,left,0,0,,,,,3703,-1,0
3704,left,0,0,,,,,3704,-1,0
3705,left,0,0,,,,,3705,-1,0
3706,left,0,0,,,,,3706,-1,-5
3707,left,0,0,,,,,3707,-6,-6
3713,left,0,0,,,,,3713,-12,11
3725,front,-317.030457,382.708893,,,,,3725,-1,-2
3726,front,-337.370667,390.601837,,,,,3726,-3,2
3729,front,-314.803772,321.145355,,,,,3729,-1,-1
3730,front,-333.660492,327.064087,,,,,3730,-2,1
3732,front,-313.692627,284.094757,,,,,3732,-1,0
3733,front,-316.664459,273.860291,,,,,3733,-1,-1
3734,front,-328.676788,266.20163,,,,,3734,-2,1
3736,front,-303.999207,458.024567,,,,,3736,-1,0
3737,front,-325.742249,493.509827,,,,,3737,-1,0
3738,front,-314.415192,462.895691,,,,,3738,-1,0
3739,front,-325.211243,467.991272,,,,,3739,-1,0
3740,front,-348.045502,478.911499,,,,,3740,-1,0
3741,front,-336.0513,449.800659,,,,,3741,-1,0
3742,front,-347.406891,454.983917,,,,,3742,-1,0
3743,front,-336.117279,428.354706,,,,,3743,-1,0
3744,front,-358.791626,438.232208,,,,,3744,-1,0
3745,front,-347.48584,413.20517,,,,,3745,-1,0
3746,front,-347.48584,413.20517,,,,,3746,-1,0
3747,front,-348.118591,394.816956,,,,,3747,-1,0
3748,front,-320.06601,351.343445,,,,,3748,-1,0
3749,front,-321.950684,337.245728,,,,,3749,-1,0
3750,front,-324.064362,324.042847,,,,,3750,-1,0
3751,front,-326.399475,311.634918,,,,,3751,-1,0
3752,front,-328.94986,299.935028,,,,,3752,-1,0
3753,front,-331.711426,288.86734,,,,,3753,-1,0
3754,front,-319.815857,264.119659,,,,,3754,-1,0
3755,front,-323.14798,254.82254,,,,,3755,-1,0
3756,front,-313.33551,234.107941,,,,,3756,-1,0
3757,front,-325.534302,227.59964,,,,,3757,-1,0
3758,front,-338.350311,221.241623,,,,,3758,-1,0
3759,front,-342.646454,213.575287,,,,,3759,-1,0
3760,front,-330.151581,188.737473,,,,,3760,-1,0
3761,front,-320.136963,167.255859,,,,,3761,-1,0
3762,front,-322.358826,154.880844,,,,,3762,-1,0
3763,front,-325.124542,143.145706,,,,,3763,-1,0
3764,front,-318.562012,126.418053,,,,,3764,-1,0
3765,front,-311.972137,106.492096,,,,,3765,-1,0
3766,front,-316.759888,96.974594,,,,,3766,-1,0
3767,front,-329.80014,87.087837,,,,,3767,-1,0
3768,front,-319.025513,70.812408,,,,,3768,-1,0
3769,front,-317.71109,55.128983,,,,,3769,-1,0
3770,front,-325.3078,42.642365,,,,,3770,-1,0
3771,front,-326.87912,27.830496,,,,,3771,-1,-48
3772,front,-330.138062,13.232082,,,,,3772,-49,-3
3821,left,0,0,,,,,3821,-52,47
3873,left,-215.323151,-19.832811,,,,,3873,-5,4
3878,front,-224.16391,44.831982,,,,,3878,-1,0
3879,front,-226.60881,67.372734,,,,,3879,-1,0
3880,front,-232.101608,89.973824,,,,,3880,-1,0
3881,front,-225.002655,109.038094,,,,,3881,-1,0
3882,front,-218.367203,125.556686,,,,,3882,-1,0
3883,front,-223.030945,149.034882,,,,,3883,-1,0
3884,front,-221.819305,164.869171,,,,,3884,-1,0
3885,front,-230.135483,196.717499,,,,,3885,-1,0
3886,front,-217.828308,208.97052,,,,,3886,-1,0
3887,front,-211.150406,223.035538,,,,,3887,-1,0
3888,front,-210.013229,239.492142,,,,,3888,-1,0
3889,front,-209.173889,257.790802,,,,,3889,-1,0
3890,front,-217.667969,292.154205,,,,,3890,-1,0
3891,front,-208.561874,301.649719,,,,,3891,-1,0
3892,front,-208.915359,328.429108,,,,,3892,-1,0
3893,front,-196.450745,324.447845,,,,,3893,-1,1
3894,front,-214.048248,378.563904,,,,,3894,0,-2
3894,front,-214.048248,378.563904,,,,,3894,-2,1
3896,front,-208.888901,416.137817,,,,,3896,-1,0
3897,front,-206.337509,437.703827,,,,,3897,-1,0
3898,front,-203.796188,461.542023,,,,,3898,-1,-7
3899,front,-196.115082,458.140381,,,,,3899,-8,7
3907,front,-193.672104,371.033936,,,,,3907,-1,0
3908,front,-190.654373,388.498718,,,,,3908,-1,-2
3909,left,0,0,,,,,3909,-3,2
3912,left,0,0,,,,,3912,-1,-1
3913,front,-163.414444,471.174988,,,,,3913,-2,1
3915,front,-152.148178,496.355225,,,,,3915,-1,0
3916,front,0,0,,,,,3916,-1,-4
3917,front,0,0,,,,,3917,-5,4
3922,front,0,0,,,,,3922,-1,0
3923,front,0,0,,,,,3923,-1,0
3924,front,0,0,,,,,3924,-1,-1
3925,front,0,0,,,,,3925,-2,-1
3927,front,0,0,,,,,3927,-3,2
3930,front,0,0,,,,,3930,-1,-2
3931,front,0,0,,,,,3931,-3,-1
3934,left,0,0,,,,,3934,-4,3
3938,left,0,0,,,,,3938,-1,0
3939,left,0,0,,,,,3939,-1,0
3940,left,0,0,,,,,3940,-1,0
3941,left,0,0,,,,,3941,-1,0
3942,left,0,0,,,,,3942,-1,0
3943,left,0,0,,,,,3943,-1,0
3944,front,0,0,,,,,3944,-1,0
3945,front,0,0,,,,,3945,-1,0
3946,left,0,0,,,,,3946,-1,0
3947,left,0,0,,,,,3947,-1,0
3948,front,0,0,,,,,3948,-1,0
3949,left,0,0,,,,,3949,-1,0
3950,left,0,0,,,,,3950,-1,0
3951,left,0,0,,,,,3951,-1,0
3952,left,0,0,,,,,3952,-1,0
3953,left,0,0,,,,,3953,-1,0
3954,front,0,0,,,,,3954,-1,0
3955,left,0,0,,,,,3955,-1,0
3956,left,0,0,,,,,3956,-1,0
3957,left,0,0,,,,,3957,-1,0
3958,front,0,0,,,,,3958,-1,0
3959,front,0,0,,,,,3959,-1,0
3960,front,0,0,,,,,3960,-1,0
3961,front,0,0,,,,,3961,-1,0
3962,front,0,0,,,,,3962,-1,0
3963,front,0,0,,,,,3963,-1,0
3964,front,0,0,,,,,3964,-1,0
3965,front,0,0,,,,,3965,-1,0
3966,front,0,0,,,,,3966,-1,0
3967,front,0,0,,,,,3967,-1,0
3968,front,0,0,,,,,3968,-1,0
3969,front,0,0,,,,,3969,-1,0
3970,front,0,0,,,,,3970,-1,0
3971,front,0,0,,,,,3971,-1,0
3972,front,0,0,,,,,3972,-1,0
3973,front,0,0,,,,,3973,-1,0
3974,front,0,0,,,,,3974,-1,0
3975,left,0,0,,,,,3975,-1,0
3976,left,0,0,,,,,3976,-1,0
3977,left,0,0,,,,,3977,-1,0
3978,left,0,0,,,,,3978,-1,0
3979,left,0,0,,,,,3979,-1,0
3980,left,0,0,,,,,3980,-1,0
3981,front,0,0,,,,,3981,-1,0
3982,front,0,0,,,,,3982,-1,0
3983,front,0,0,,,,,3983,-1,0
3984,front,0,0,,,,,3984,-1,0
3985,front,0,0,,,,,3985,-1,0
3986,front,0,0,,,,,3986,-1,0
3987,front,0,0,,,,,3987,-1,0
3988,front,0,0,,,,,3988,-1,0
3989,front,0,0,,,,,3989,-1,0
3990,front,0,0,,,,,3990,-1,0
3991,left,0,0,,,,,3991,-1,0
3992,left,0,0,,,,,3992,-1,0
3993,left,0,0,,,,,3993,-1,0
3994,left,0,0,,,,,3994,-1,0
3995,left,0,0,,,,,3995,-1,0
3996,front,0,0,,,,,3996,-1,0
3997,left,0,0,,,,,3997,-1,0
3998,left,0,0,,,,,3998,-1,0
3999,left,0,0,,,,,3999,-1,0
4000,left,0,0,,,,,4000,-1,0
4001,left,0,0,,,,,4001,-1,0
4002,left,0,0,,,,,4002,-1,0
4003,left,0,0,,,,,4003,-1,0
4004,left,0,0,,,,,4004,-1,0
4005,left,0,0,,,,,4005,-1,0
4006,left,0,0,,,,,4006,-1,0
4007,left,0,0,,,,,4007,-1,0
4008,left,0,0,,,,,4008,-1,0
4009,left,0,0,,,,,4009,-1,0
4010,left,0,0,,,,,4010,-1,0
4011,front,0,0,,,,,4011,-1,0
4012,front,0,0,,,,,4012,-1,0
4013,front,0,0,,,,,4013,-1,0
4014,front,0,0,,,,,4014,-1,0
4015,front,0,0,,,,,4015,-1,0
4016,left,0,0,,,,,4016,-1,-1
4017,left,0,0,,,,,4017,-2,1
4019,front,0,0,,,,,4019,-1,0
4020,front,0,0,,,,,4020,-1,0
4021,front,0,0,,,,,4021,-1,-1
4022,left,0,0,,,,,4022,-2,-5
4024,left,0,0,,,,,4024,-7,6
4031,front,0,0,,,,,4031,-1,0
4032,front,0,0,,,,,4032,-1,0
4033,front,0,0,,,,,4033,-1,0
4034,front,0,0,,,,,4034,-1,0
4035,front,0,0,,,,,4035,-1,0
4036,front,0,0,,,,,4036,-1,0
4037,left,0,0,,,,,4037,-1,0
4038,front,0,0,,,,,4038,-1,-6
4039,left,0,0,,,,,4039,-7,6
4046,left,0,0,,,,,4046,-1,0
4047,left,0,0,,,,,4047,-1,0
4048,left,0,0,,,,,4048,-1,-1
4049,left,0,0,,,,,4049,-2,-1
4051,left,0,0,,,,,4051,-3,2
4054,front,0,0,,,,,4054,-1,0
4055,left,0,0,,,,,4055,-1,0
4056,left,0,0,,,,,4056,-1,-1
4057,left,0,0,,,,,4057,-2,1
4059,left,0,0,,,,,4059,-1,0
4060,left,0,0,,,,,4060,-1,0
4061,left,0,0,,,,,4061,-1,0
4062,left,0,0,,,,,4062,-1,0
4063,left,0,0,,,,,4063,-1,0
4064,left,0,0,,,,,4064,-1,0
4065,left,0,0,,,,,4065,-1,0
4066,left,0,0,,,,,4066,-1,0
4067,left,0,0,,,,,4067,-1,0
4068,front,0,0,,,,,4068,-1,0
4069,left,0,0,,,,,4069,-1,0
4070,left,0,0,,,,,4070,-1,0
4071,left,0,0,,,,,4071,-1,0
4072,left,0,0,,,,,4072,-1,0
4073,left,0,0,,,,,4073,-1,0
4074,left,0,0,,,,,4074,-1,0
4075,left,0,0,,,,,4075,-1,0
4076,left,0,0,,,,,4076,-1,0
4077,left,0,0,,,,,4077,-1,0
4078,left,0,0,,,,,4078,-1,0
4079,left,0,0,,,,,4079,-1,0
4080,left,0,0,,,,,4080,-1,0
4081,left,0,0,,,,,4081,-1,-1
4082,left,0,0,,,,,4082,-2,1
4084,left,0,0,,,,,4084,-1,-1
4085,left,0,0,,,,,4085,-2,1
4087,left,0,0,,,,,4087,-1,-1
4088,left,0,0,,,,,4088,-2,1
4090,left,0,0,,,,,4090,-1,0
4091,left,0,0,,,,,4091,-1,-4
4092,front,-325.742249,493.509827,,,,,4092,-5,2
4097,front,-347.48584,413.20517,,,,,4097,-3,2
4100,front,-352.034363,347.292236,,,,,4100,-1,0
4101,front,-335.948151,314.484467,,,,,4101,-1,-1
4102,front,-316.664459,273.860291,,,,,4102,-2,1
4104,front,-325.742249,493.509827,,,,,4104,-1,0
4105,front,-325.211243,467.991272,,,,,4105,-1,0
4106,front,-325.211243,467.991272,,,,,4106,-1,0
4107,front,-348.045502,478.911499,,,,,4107,-1,0
4108,front,-336.0513,449.800659,,,,,4108,-1,0
4109,front,-336.117279,428.354706,,,,,4109,-1,1
4110,front,-336.568604,408.701111,,,,,4110,0,-2
4110,front,-336.568604,408.701111,,,,,4110,-2,1
4112,front,-370.632324,422.857483,,,,,4112,-1,0
4113,front,-349.103058,377.811676,,,,,4113,-1,-2
4114,front,-331.61264,340.451569,,,,,4114,-3,2
4117,front,-322.543243,286.432251,,,,,4117,-1,0
4118,front,-311.258148,262.119293,,,,,4118,-1,0
4119,front,-309.725159,242.439957,,,,,4119,-1,0
4120,front,-321.701782,235.714081,,,,,4120,-1,0
4121,front,-317.112335,226.092133,,,,,4121,-1,0
4122,front,-325.188721,210.88562,,,,,4122,-1,0
4123,front,-317.385315,194.460022,,,,,4123,-1,0
4124,front,-326.565948,181.246338,,,,,4124,-1,0
4125,front,-317.259155,160.704102,,,,,4125,-1,0
4126,front,-312.10199,148.375015,,,,,4126,-1,0
4127,front,-305.685425,131.539642,,,,,4127,-1,0
4128,front,-309.310547,121.224991,,,,,4128,-1,0
4129,front,-304.814636,106.716934,,,,,4129,-1,-1
4130,front,-308.40506,92.937988,,,,,4130,-2,1
4132,front,-311.729492,71.578796,,,,,4132,-1,0
4133,front,-303.512848,57.107018,,,,,4133,-1,0
4134,front,-317.637848,51.341293,,,,,4134,-1,0
4135,front,-318.013428,40.215523,,,,,4135,-1,1
4136,front,-299.318115,26.737576,,,,,4136,0,-6
4136,front,-299.318115,26.737576,,,,,4136,-6,5
4142,left,-286.239075,-4.193241,,,,,4142,-1,-6
4143,left,-288.795319,-17.693762,,,,,4143,-7,-30
4150,left,-283.759186,-78.233795,,,,,4150,-37,30
4187,left,-245.860565,-53.348618,,,,,4187,-7,5
4194,front,-250.229126,10.155777,,,,,4194,-2,1
4196,front,-247.141693,40.421879,,,,,4196,-1,0
4197,front,-240.965073,53.200764,,,,,4197,-1,0
4198,front,-240.498383,68.798058,,,,,4198,-1,0
4199,front,-231.548294,83.033516,,,,,4199,-1,0
4200,front,-228.624115,101.192352,,,,,4200,-1,0
4201,front,-236.839401,121.316208,,,,,4201,-1,0
4202,front,-235.818771,139.728668,,,,,4202,-1,0
4203,front,-235.904602,160.48999,,,,,4203,-1,0
4204,front,-235.436996,177.934982,,,,,4204,-1,0
4205,front,-237.923599,204.925262,,,,,4205,-1,0
4206,front,-223.23233,209.86319,,,,,4206,-1,0
4207,front,-216.53978,224.046478,,,,,4207,-1,0
4208,front,-215.545242,240.665253,,,,,4208,-1,0
4209,front,-217.637329,269.957275,,,,,4209,-1,0
4210,front,-217.667969,292.154205,,,,,4210,-1,0
4211,front,-208.561874,301.649719,,,,,4211,-1,0
4212,front,-208.915359,328.429108,,,,,4212,-1,0
4213,front,-190.436386,322.559845,,,,,4213,-1,-1
4214,front,-214.048248,378.563904,,,,,4214,-2,1
4216,front,-222.274643,121.30938,,,,,4216,-1,0
4217,front,-194.522888,410.327728,,,,,4217,-1,0
4218,front,-184.485901,428.561188,,,,,4218,-1,-7
4219,front,-193.324478,484.396179,,,,,4219,-8,7
4227,front,-184.10434,350.667175,,,,,4227,-1,1
4228,front,-180.875214,366.460266,,,,,4228,0,0
4228,front,-180.875214,366.460266,,,,,4228,0,-3
4228,front,-180.875214,366.460266,,,,,4228,-3,1
4231,front,-152.148178,496.355225,,,,,4231,-2,0
4233,front,-156.343094,468.197815,,,,,4233,-2,-2
4235,front,0,0,,,,,4235,-4,3
4239,front,0,0,,,,,4239,-1,0
4240,front,0,0,,,,,4240,-1,0
4241,front,0,0,,,,,4241,-1,0
4242,front,0,0,,,,,4242,-1,0
4243,front,0,0,,,,,4243,-1,0
4244,left,0,0,,,,,4244,-1,0
4245,left,0,0,,,,,4245,-1,0
4246,left,0,0,,,,,4246,-1,0
4247,left,0,0,,,,,4247,-1,0
4248,left,0,0,,,,,4248,-1,0
4249,left,0,0,,,,,4249,-1,0
4250,left,0,0,,,,,4250,-1,0
4251,left,0,0,,,,,4251,-1,0
4252,left,0,0,,,,,4252,-1,-1
4253,left,0,0,,,,,4253,-2,1
4255,left,0,0,,,,,4255,-1,0
4256,left,0,0,,,,,4256,-1,0
4257,left,0,0,,,,,4257,-1,0
4258,left,0,0,,,,,4258,-1,0
4259,left,0,0,,,,,4259,-1,0
4260,left,0,0,,,,,4260,-1,0
4261,left,0,0,,,,,4261,-1,0
4262,left,0,0,,,,,4262,-1,0
4263,left,0,0,,,,,4263,-1,0
4264,left,0,0,,,,,4264,-1,0
4265,left,0,0,,,,,4265,-1,0
4266,left,0,0,,,,,4266,-1,0
4267,left,0,0,,,,,4267,-1,0
4268,left,0,0,,,,,4268,-1,0
4269,left,0,0,,,,,4269,-1,0
4270,front,0,0,,,,,4270,-1,0
4271,front,0,0,,,,,4271,-1,0
4272,front,0,0,,,,,4272,-1,0
4273,front,0,0,,,,,4273,-1,0
4274,front,0,0,,,,,4274,-1,0
4275,front,0,0,,,,,4275,-1,0
4276,front,0,0,,,,,4276,-1,0
4277,front,0,0,,,,,4277,-1,0
4278,front,0,0,,,,,4278,-1,0
4279,front,0,0,,,,,4279,-1,0
4280,front,0,0,,,,,4280,-1,0
4281,front,0,0,,,,,4281,-1,0
4282,front,0,0,,,,,4282,-1,-1
4283,front,0,0,,,,,4283,-2,1
4285,front,0,0,,,,,4285,-1,0
4286,front,0,0,,,,,4286,-1,0
4287,front,0,0,,,,,4287,-1,0
4288,front,0,0,,,,,4288,-1,0
4289,front,0,0,,,,,4289,-1,0
4290,front,0,0,,,,,4290,-1,0
4291,front,0,0,,,,,4291,-1,0
4292,front,0,0,,,,,4292,-1,0
4293,front,0,0,,,,,4293,-1,0
4294,front,0,0,,,,,4294,-1,0
4295,front,0,0,,,,,4295,-1,0
4296,front,0,0,,,,,4296,-1,0
4297,front,0,0,,,,,4297,-1,0
4298,front,0,0,,,,,4298,-1,0
4299,front,0,0,,,,,4299,-1,0
4300,front,0,0,,,,,4300,-1,0
4301,front,0,0,,,,,4301,-1,0
4302,front,0,0,,,,,4302,-1,0
4303,front,0,0,,,,,4303,-1,0
4304,front,0,0,,,,,4304,-1,0
4305,front,0,0,,,,,4305,-1,0
4306,front,0,0,,,,,4306,-1,0
4307,front,0,0,,,,,4307,-1,0
4308,front,0,0,,,,,4308,-1,0
4309,front,0,0,,,,,4309,-1,0
4310,front,0,0,,,,,4310,-1,0
4311,front,0,0,,,,,4311,-1,0
4312,front,0,0,,,,,4312,-1,0
4313,front,0,0,,,,,4313,-1,0
4314,front,0,0,,,,,4314,-1,0
4315,front,0,0,,,,,4315,-1,0
4316,front,0,0,,,,,4316,-1,0
4317,front,0,0,,,,,4317,-1,0
4318,front,0,0,,,,,4318,-1,0
4319,left,0,0,,,,,4319,-1,0
4320,left,0,0,,,,,4320,-1,0
4321,left,0,0,,,,,4321,-1,0
4322,left,0,0,,,,,4322,-1,0
4323,left,0,0,,,,,4323,-1,0
4324,left,0,0,,,,,4324,-1,0
4325,left,0,0,,,,,4325,-1,0
4326,left,0,0,,,,,4326,-1,0
4327,left,0,0,,,,,4327,-1,0
4328,left,0,0,,,,,4328,-1,0
4329,left,0,0,,,,,4329,-1,0
4330,left,0,0,,,,,4330,-1,0
4331,left,0,0,,,,,4331,-1,0
4332,front,0,0,,,,,4332,-1,0
4333,front,0,0,,,,,4333,-1,0
4334,front,0,0,,,,,4334,-1,0
4335,front,0,0,,,,,4335,-1,0
4336,front,0,0,,,,,4336,-1,0
4337,front,0,0,,,,,4337,-1,0
4338,front,0,0,,,,,4338,-1,0
4339,front,0,0,,,,,4339,-1,-3
4340,front,0,0,,,,,4340,-4,3
4344,front,0,0,,,,,4344,-1,0
4345,front,0,0,,,,,4345,-1,0
4346,front,0,0,,,,,4346,-1,0
4347,front,0,0,,,,,4347,-1,0
4348,front,0,0,,,,,4348,-1,-4
4349,front,0,0,,,,,4349,-5,4
4354,left,0,0,,,,,4354,-1,0
4355,left,0,0,,,,,4355,-1,0
4356,left,0,0,,,,,4356,-1,0
4357,left,0,0,,,,,4357,-1,0
4358,left,0,0,,,,,4358,-1,0
4359,left,0,0,,,,,4359,-1,0
4360,left,0,0,,,,,4360,-1,0
4361,left,0,0,,,,,4361,-1,0
4362,left,0,0,,,,,4362,-1,0
4363,front,0,0,,,,,4363,-1,0
4364,front,0,0,,,,,4364,-1,0
4365,front,0,0,,,,,4365,-1,0
